onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 39.971	START	0	0	 0.000
 39.971	 9.994	T2	0	0	 0.000
 49.965	 1.712	JITTER3	0	0	 0.000
 51.677	 4.006	ISI4	0	0	 0.000
 55.683	 9.993	P1	0	0	 0.000
 65.676	 1.291	JITTER2	0	0	 0.000
 66.967	 3.004	ISI1	0	0	 0.000
 69.971	 9.992	T1	0	0	 0.000
 79.963	 1.291	JITTER2	0	0	 0.000
 81.254	 3.339	ISI2	0	0	 0.000
 84.593	 9.992	P2	0	0	 0.000
 94.585	 1.692	JITTER3	0	0	 0.000
 96.277	 3.003	ISI1	0	0	 0.000
 99.280	 9.994	P2	0	0	 0.000
 109.274	 1.959	JITTER4	0	0	 0.000
 111.233	 3.338	ISI2	0	0	 0.000
 114.571	 9.993	P1	0	0	 0.000
 124.564	 1.980	JITTER4	0	0	 0.000
 126.544	 3.672	ISI3	0	0	 0.000
 130.216	 9.994	T1	0	0	 0.000
 140.210	 1.290	JITTER2	0	0	 0.000
 141.500	 3.672	ISI3	0	0	 0.000
 145.172	 9.994	P1	0	0	 0.000
 155.166	 1.712	JITTER3	0	0	 0.000
 156.878	 4.006	ISI4	0	0	 0.000
 160.884	 9.993	T2	0	0	 0.000
 170.877	 1.023	JITTER1	0	0	 0.000
 171.900	 3.339	ISI2	0	0	 0.000
 175.239	 9.992	P2	0	0	 0.000
 185.231	 1.960	JITTER4	0	0	 0.000
 187.191	 3.673	ISI3	0	0	 0.000
 190.864	 10.012	T1	0	0	 0.000
 200.876	 1.291	JITTER2	0	0	 0.000
 202.167	 4.006	ISI4	0	0	 0.000
 206.173	 9.994	T2	0	0	 0.000
 216.167	 1.023	JITTER1	0	0	 0.000
 217.190	 3.672	ISI3	0	0	 0.000
 220.862	 9.994	P1	0	0	 0.000
 230.856	 1.712	JITTER3	0	0	 0.000
 232.568	 3.672	ISI3	0	0	 0.000
 236.240	 9.993	P2	0	0	 0.000
 246.233	 1.024	JITTER1	0	0	 0.000
 247.257	 2.983	ISI1	0	0	 0.000
 250.240	 9.993	T1	0	0	 0.000
 260.233	 1.980	JITTER4	0	0	 0.000
 262.213	 4.006	ISI4	0	0	 0.000
 266.219	 9.993	P1	0	0	 0.000
 276.212	 1.024	JITTER1	0	0	 0.000
 277.236	 2.983	ISI1	0	0	 0.000
 280.219	 10.013	T2	0	0	 0.000
 290.232	 1.290	JITTER2	0	0	 0.000
 291.522	 3.319	ISI2	0	0	 0.000
 294.841	 10.012	P2	0	0	 0.000
 304.853	 1.004	JITTER1	0	0	 0.000
 305.857	 4.026	ISI4	0	0	 0.000
 309.883	 9.993	T2	0	0	 0.000
 319.876	 1.693	JITTER3	0	0	 0.000
 321.569	 3.003	ISI1	0	0	 0.000
 324.572	 9.993	T1	0	0	 0.000
 334.565	 1.960	JITTER4	0	0	 0.000
 336.525	 3.337	ISI2	0	0	 0.000
 339.862	 2.992	END	0	0	 0.000
