bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-01_T2w	0.3709842322473374	3.0737129675016166	0.5448817027875463	4050.62109375	2.663061794115054	2.610135462499252	2.92029995648414	2.4587499633617704	0.12394736191723255	0.3050388836080576	0.5710137544747099	1.1481714248657227	0.2387579500675201	0.0022401458512226876	0.07398748774371285	63.82322839540786	18.20548998549274	13.204932693404606	256	320	320	6.292474059405856	8.260456115963715	7.7843776498513835	8.800202774184582	211.9343830322429	104.65941645378057	125.62697971654178	60.28713966360188	0.7999967932701111	0.800000011920929	0.800000011920929	24.495331973529506	10.867823600769043	17.17327880859375	15.425517082214355	3633307.0	0.0	43.53548049926758	16.123531341552734	8.403693970884449	303.4306945800781	3366.601318359375	3515.703857421875	63987.0	2371.75166015625	3932.6001464843753	558.7113037109375	2.127953872211479	178.80206298828125	1762.331298828125	1736.15771484375	43446.0	1478.2069091796875	2147.569091796875	210.174560546875	2.5857718295567285	94.27047729492188	1008.4598388671875	1000.0818481445312	604650.0	839.7889892578125	1205.9303100585935	113.64295196533203	0.17489296197891235	0.3896796703338623	0.49891820549964905	0.26101998409949484
sub-02_T2w	0.38594048122395175	3.348052110105184	0.5833110161275802	3769.247314453125	2.7979557267323365	2.6873047652314166	3.1024624537697068	2.6040999611958866	0.19521403770781925	0.4210447007205733	0.3837412615716075	1.2143275737762451	0.35600370168685913	0.0	0.007700159930341703	29.94034194502735	13.539005505454226	16.331715817172306	256	320	320	5.592483535288299	10.18189443812582	8.844164567458847	10.758115728962423	190.64793245246597	98.05838305756923	116.43165989453348	60.58866417356523	0.7999985814094543	0.800000011920929	0.800000011920929	18.957886840529454	10.812685012817383	16.546127319335938	15.485086441040039	3430986.0	0.0	41.81381416320801	14.600223541259766	4.685594877634644	459.2677307128906	3087.20703125	3146.544921875	142164.0	2083.8929809570313	3778.924841308594	562.63623046875	0.3328575905263693	152.83335876464844	1621.3031005859375	1618.402587890625	111196.0	1365.2006530761719	1888.3751525878906	158.94834899902344	0.8250635531656045	85.83926391601562	996.5787353515625	999.984375	440428.0	838.255859375	1140.6339477539063	92.95152282714844	0.19473640620708466	0.4632655084133148	0.5127667188644409	0.26145797777778074
sub-03_T2w	0.42876587820263584	2.848507582162491	0.5669112729367971	2386.275634765625	2.5088703967132306	2.407886266414637	2.793587458372303	2.3251374653527517	0.12878798026560487	0.3986317236615145	0.4725802960728806	1.2061926126480103	0.26563811302185036	1.9483834262712226e-05	0.061206890604067136	53.35581592758556	15.516752498589433	15.122844867756426	256	320	320	4.335647874057128	8.02982632137504	7.363397523968796	9.72471837647422	144.93766257272463	75.4471471736131	88.61500342459932	45.46020052746024	0.7999962568283081	0.800000011920929	0.800000011920929	8.351270764550307	14.4112548828125	22.736148834228516	19.60502815246582	3777231.0	0.0	56.621232986450195	18.25825309753418	2.148552014987266	628.4865112304688	3131.3916015625	3188.242431640625	40103.0	1672.573400878906	4091.081420898438	735.3463134765625	0.9551860762991233	191.45458984375	1682.570068359375	1659.63623046875	84219.0	1386.9378906250001	2054.7007568359377	206.68272399902344	1.656437638307307	91.37350463867188	1003.384765625	1000.0032958984375	469557.0	842.8672241210938	1175.6126464843749	102.83097076416016	0.17802472412586212	0.4610583782196045	0.529768168926239	0.26249079730388253
sub-04_T2w	0.7168164934243595	1.816431178504482	0.5684129848680479	576.00439453125	2.8858897672853154	2.7684318896124216	3.128849953376503	2.7603874588670214	0.2787550134196331	0.6445271612045844	0.07671782537578244	1.2789134979248047	0.3583622217178346	0.0	0.036958636425682145	25.144041952337933	13.70291948364765	87.7579761888783	256	320	320	6.948868403616022	6.999078267406865	5.803729121976672	3.4632406949071286	82.23893083096581	32.127191148741375	44.46495150367889	19.028732531329464	0.8000016212463379	0.800000011920929	0.800000011920929	3.133359912452714	34.479278564453125	57.705928802490234	44.36692810058594	4527063.0	11.947832107543945	148.59327545166013	45.63047790527344	2.5051404402888906	524.4061279296875	4252.095703125	4328.166015625	184071.0	3119.2127685546875	5106.768310546875	622.857421875	0.2969242223701771	237.40765380859375	1709.0072021484375	1690.8271484375	508581.0	1347.426513671875	2135.047119140625	241.57830810546875	2.9150955966439636	256.73760986328125	974.7911376953125	1001.4662475585938	2710.0	471.8846633911133	1371.559619140625	289.1169128417969	0.17035408318042755	0.40037673711776733	0.10169969499111176	0.19216420787926713
sub-05_T2w	0.17041689660660198	4.262150797987265	0.5832500035618038	1209.0811767578125	2.7704580207880345	2.6141616472591838	3.0338999547913676	2.663312460313552	0.29869498840105463	0.06729546918164823	0.6340095424172971	1.2670304775238037	0.28242709636688224	4.780996223012984e-05	0.011154773376892966	18.478211702564572	111.00783958098499	11.60281717141585	256	320	320	5.168129825491056	6.1815518801488425	6.073426920549942	6.870599056009926	85.32332077358954	136.29929482702403	86.90865677383653	39.10335472089599	0.7999964356422424	0.800000011920929	0.800000011920929	9.64118637090792	16.761449813842773	33.160430908203125	21.195758819580078	3625815.0	0.0	93.5055335998535	31.221454620361328	-0.504721255073616	503.145751953125	2173.18310546875	2182.96923828125	63614.0	1542.4325073242187	2832.9140502929686	422.3872375488281	9.5557390063831	294.81976318359375	3366.906494140625	3487.1728515625	36110.0	2378.747216796875	3951.4002075195303	564.1179809570312	1.6344194341885094	128.96041870117188	1015.5416870117188	1000.446533203125	642820.0	807.4435729980469	1278.168359375	145.6125946044922	0.1417437493801117	0.04673852398991585	0.47408896684646606	0.2699435292643575
sub-06_T2w	0.37600358964472724	3.2895713883519266	0.5566380800020172	1791.0440673828125	2.5860454863846924	2.483674037749693	2.872637457194366	2.401824964210019	0.1408552649663975	0.4078778011564091	0.4512669338771934	1.219735860824585	0.30422258377075195	0.002400691007765207	0.04908161530143308	54.90630522476084	17.06216760499392	17.113382477522755	256	320	320	5.104916912642203	9.84868493815298	8.255331215728326	9.812391796389797	138.87499698285762	77.14146964010398	87.61071451050378	46.81567690854974	0.8000003099441528	0.800000011920929	0.800000011920929	8.992212465938964	13.993905067443848	24.875703811645508	18.272907257080078	3830841.0	0.0	61.74440002441406	19.951295852661133	3.3839217794441403	447.2051086425781	2979.583984375	2966.41064453125	69160.0	1996.298944091797	3818.7315673828125	581.084716796875	0.7724027049549043	157.00091552734375	1659.4254150390625	1647.764404296875	111329.0	1404.53505859375	1949.8805664062497	167.30731201171875	2.1976357058573237	86.5621109008789	1002.8045043945312	999.99658203125	425610.0	843.8339172363281	1171.0468566894533	101.91148376464844	0.18625083565711975	0.46617746353149414	0.5308840274810791	0.2688660981162431
sub-08_T2w	0.5759676321989353	2.253726606331354	0.5770957831631984	960.1176147460938	2.5604847306138487	2.51296676885801	2.772074958692864	2.3964124642906715	0.22743649947964792	0.4829452028351354	0.2896182976852167	1.2967302799224854	0.3386182308197021	2.94812562384444e-05	0.004044529376015116	34.518772251163604	16.162138735543177	22.78622163577279	256	320	320	4.436459133668319	7.378048691034372	6.482622267291113	7.633358977170648	92.27408970272786	42.68567093281344	54.078148598785624	27.274685160815583	0.7999986410140991	0.800000011920929	0.800000011920929	2.1076125070854363	24.022045135498047	36.59640121459961	31.810197830200195	4422469.0	8.754916000366215	87.67408905029292	26.450069427490234	2.1943226822408093	541.7906494140625	3188.50048828125	3383.4365234375	95568.0	1547.6476135253906	4045.6009643554685	762.6394653320312	0.3971094437613871	206.58828735351562	1583.802490234375	1565.1658935546875	37696.0	1268.9306945800781	1954.6890563964844	212.1353759765625	2.158100671931238	118.8785629272461	1003.578369140625	1000.0875244140625	89853.0	798.4115234374999	1218.3874023437497	131.01466369628906	0.19200892746448517	0.4609675407409668	0.44072985649108887	0.2532762364315015
sub-09_T2w	0.6235347405425049	2.0780980490743794	0.5763457456970137	262.0166320800781	2.883459042025702	2.7501272139976813	3.177249952655286	2.7229999594241385	0.26959562313537777	0.610663845316122	0.1197405315485002	1.3243980407714844	0.329203724861145	0.0	0.0055446665419807825	22.864402479058036	12.340155428208092	48.98064956931261	256	320	320	5.510929999463894	7.1179640682695045	5.633286791924513	4.2709663080401405	42.755888790002984	16.942407273921653	23.19848314564108	9.897153372998602	0.8000029921531677	0.800000011920929	0.800000011920929	2.0580224193752352	66.20492553710938	88.16495513916016	72.47000122070312	4568957.0	12.625672721862793	221.04512023925787	68.44457244873047	0.2597688241764353	885.0064086914062	4251.7138671875	4320.7041015625	159367.0	3033.2923583984375	5375.212792968749	784.0220336914062	0.2479392424542115	237.09637451171875	1726.214599609375	1712.1180419921875	309649.0	1355.8859375	2140.6268066406246	240.53440856933594	2.9843597481651827	206.83505249023438	988.9220581054688	1000.1586303710938	13073.0	608.1448852539063	1329.1532958984376	234.167236328125	0.18615397810935974	0.4222169816493988	0.19560973346233368	0.18421914273177573
sub-10_T2w	0.7903054618860944	1.5526341907867582	0.5906960250277576	622.6879272460938	2.679838492212341	2.5974780577297	2.9241624564265836	2.5178749624807395	0.2877648782457007	0.6673092873559768	0.04492583439832246	1.2110568284988403	0.28751990795135507	0.0	0.024048934000757857	22.677446932986953	13.183013791873977	151.305586056242	256	320	320	5.148903924144016	7.5564846414344355	5.674269398556997	4.317419630092537	74.2571623258953	30.64402996194506	41.89668853572286	20.78887331932823	0.7999990582466125	0.800000011920929	0.800000011920929	3.0786164362656026	31.507713317871094	50.88959884643555	41.52497100830078	3377177.0	10.975897789001465	128.0669219970703	39.341060638427734	1.3836222048032427	487.7947692871094	3568.511962890625	3571.27685546875	148930.0	2308.251550292969	4758.430102539061	693.5971069335938	0.9363677353193833	184.75518798828125	1490.86962890625	1473.7745361328125	626469.0	1205.2396728515625	1834.8451171875	195.0342559814453	2.011357232577465	189.82403564453125	962.8345336914062	999.806884765625	2120.0	528.4624420166016	1270.3586853027343	231.52047729492188	0.1561109870672226	0.4030337333679199	0.04696161299943924	0.2112492929632928
sub-11_T2w	0.42729749424495694	2.9368745140171315	0.5868392860517587	1244.7471923828125	2.5323156971435536	2.4733846677776903	2.7670124587683014	2.3565499648846693	0.14113170077077597	0.34788212414070807	0.510986175088516	1.318660020828247	0.29927864074707045	3.4092124591373924e-06	0.0032397491412602198	60.40878830687977	19.588574395790346	16.257410083644576	256	320	320	4.741549954431848	8.729095715671122	7.522505336803519	9.096870340307587	105.84408256762947	59.026185098875715	66.93237753592149	35.926864941259296	0.8000049591064453	0.800000011920929	0.800000011920929	4.060850676127987	18.236923217773438	28.984962463378906	25.99090576171875	4366767.0	8.206065273284912	68.37174072265624	20.478723526000977	2.926928806375911	461.64111328125	2904.715576171875	2946.3642578125	55294.0	1756.0237426757815	3789.686352539062	621.3870239257812	0.9321893227095193	176.4448699951172	1655.047607421875	1643.1021728515625	54050.0	1371.1753417968748	1979.0442993164063	188.23106384277344	1.5122888679775341	98.31253051757812	1005.6619262695312	1000.0902099609375	433681.0	838.0211181640625	1192.4140625	109.93770599365234	0.1805429756641388	0.4255775511264801	0.5130166411399841	0.2778131146447798
sub-12_T2w	0.4220563721683512	2.959249381991675	0.6065913026408083	2776.0234375	2.5667392715053086	2.512767891814953	2.8270499578736725	2.3603999648272995	0.13565813898266418	0.37604668267260954	0.4882951783447263	1.2440578937530518	0.4187518358230591	6.849702764747069e-05	0.03478856847472522	50.91399520226802	16.344046047779866	15.057395451724911	256	320	320	4.404067903025151	8.62498941661762	7.893338045826359	10.650956817836308	159.48786011758804	85.24949382536569	99.06778084069452	52.46598857912985	0.7999982833862305	0.800000011920929	0.800000011920929	26.92680771610376	12.486665725708008	19.845529556274414	16.165712356567383	4190758.0	0.0	52.03271312713622	16.745521545410156	2.6927340394433754	536.3614501953125	2919.425048828125	3039.78173828125	43912.0	1437.289508056641	3727.3698242187497	690.2135009765625	0.732341666563483	176.11367797851562	1640.1651611328125	1624.824951171875	74034.0	1360.8563903808595	1977.265509033203	188.38446044921875	1.099974885136362	87.6048355102539	1000.716552734375	999.9830322265625	528970.0	849.9242645263672	1151.9325134277342	93.8865966796875	0.17087838053703308	0.43974244594573975	0.5136827230453491	0.27849854391247625
sub-13_T2w	0.37936598384397324	3.3115010988366445	0.5844235689006143	4260.8134765625	2.3742001904674486	2.273438143660497	2.6667999602615837	2.182362467480265	0.12413750068086347	0.4507609796597554	0.42510151965938114	1.2072817087173462	0.29884005188941964	0.0003335413316112045	1.0	48.04212709086664	13.189010429138412	15.035397522787322	256	320	320	3.63058012134247	10.549365869919333	8.635594081580415	11.726836253479442	168.7180894388989	95.64615541061539	108.42562856885017	60.9126408570362	0.7999997735023499	0.800000011920929	0.800000011920929	24.259796520580856	10.755270004272461	15.620376586914062	9.260294914245605	3513459.0	0.0	41.97685928344718	14.973578453063965	0.8294527432304681	663.050048828125	2622.94580078125	2769.818115234375	31781.0	1008.6182250976562	3581.6162109375	762.9013671875	0.5249179152207946	140.77789306640625	1580.18603515625	1570.207763671875	136813.0	1354.1625732421876	1842.4328124999997	148.84326171875	1.7256260576903095	75.54212951660156	1001.6437377929688	999.9931640625	437916.0	867.1678161621094	1141.8178405761719	85.27381134033203	0.16989471018314362	0.4701838791370392	0.501771092414856	0.29869206018464073
sub-14_T2w	0.32077457040172636	2.955994793106966	0.594126070756411	3436.057861328125	2.6412972183655903	2.6069792343249403	2.9078249566700314	2.4090874641017996	0.393200806044269	0.10011994992142217	0.5066792440343089	1.1780633926391602	0.34324834346771205	0.0	1.0	16.05310934568444	69.17030853934781	13.868482305642061	256	320	320	9.678450946349129	4.263134753598121	7.8826574950376305	9.706386785165641	83.65561926007133	162.87191026017257	98.48869031306084	48.938541418938634	0.7999987006187439	0.800000011920929	0.800000011920929	6.97841410275772	13.387222290039062	20.31405258178711	18.17167091369629	3424811.0	0.0	51.058528900146484	15.87431526184082	0.9005391089303134	165.6779022216797	1717.9171142578125	1709.4400634765625	122125.0	1448.8096679687499	2019.0783447265621	176.62258911132812	1.9048165322935873	653.0265502929688	3193.92236328125	3328.165771484375	28855.0	1616.1432006835937	4146.06083984375	780.6715698242188	1.301096222348698	93.78260040283203	1003.5633544921875	1000.0225219726562	553556.0	842.8785247802734	1175.7937927246094	103.02717590332031	0.12556475400924683	0.08557994663715363	0.5326235294342041	0.2665862877300673
