onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 39.971	START	0	0	 0.000
 39.971	 9.993	P2	0	0	 0.000
 49.964	 1.713	JITTER3	0	0	 0.000
 51.677	 3.672	ISI3	0	0	 0.000
 55.349	 9.992	P1	0	0	 0.000
 65.341	 1.024	JITTER1	0	0	 0.000
 66.365	 2.984	ISI1	0	0	 0.000
 69.349	 9.992	T2	0	0	 0.000
 79.341	 1.980	JITTER4	0	0	 0.000
 81.321	 4.007	ISI4	0	0	 0.000
 85.328	 9.993	P1	0	0	 0.000
 95.321	 1.023	JITTER1	0	0	 0.000
 96.344	 3.338	ISI2	0	0	 0.000
 99.682	 9.993	T1	0	0	 0.000
 109.675	 1.291	JITTER2	0	0	 0.000
 110.966	 3.003	ISI1	0	0	 0.000
 113.969	 9.994	P2	0	0	 0.000
 123.963	 1.692	JITTER3	0	0	 0.000
 125.655	 3.337	ISI2	0	0	 0.000
 128.992	 9.994	T2	0	0	 0.000
 138.986	 1.979	JITTER4	0	0	 0.000
 140.965	 2.983	ISI1	0	0	 0.000
 143.948	 9.993	P1	0	0	 0.000
 153.941	 1.024	JITTER1	0	0	 0.000
 154.965	 3.672	ISI3	0	0	 0.000
 158.637	 9.993	T1	0	0	 0.000
 168.630	 1.712	JITTER3	0	0	 0.000
 170.342	 2.984	ISI1	0	0	 0.000
 173.326	 9.992	P2	0	0	 0.000
 183.318	 1.291	JITTER2	0	0	 0.000
 184.609	 4.027	ISI4	0	0	 0.000
 188.636	 9.993	T2	0	0	 0.000
 198.629	 1.692	JITTER3	0	0	 0.000
 200.321	 3.338	ISI2	0	0	 0.000
 203.659	 9.993	T1	0	0	 0.000
 213.652	 1.980	JITTER4	0	0	 0.000
 215.632	 2.983	ISI1	0	0	 0.000
 218.615	 9.993	P1	0	0	 0.000
 228.608	 1.024	JITTER1	0	0	 0.000
 229.632	 4.006	ISI4	0	0	 0.000
 233.638	 10.014	P2	0	0	 0.000
 243.652	 1.692	JITTER3	0	0	 0.000
 245.344	 3.672	ISI3	0	0	 0.000
 249.016	 9.992	T2	0	0	 0.000
 259.008	 1.292	JITTER2	0	0	 0.000
 260.300	 4.006	ISI4	0	0	 0.000
 264.306	 10.013	P1	0	0	 0.000
 274.319	 1.960	JITTER4	0	0	 0.000
 276.279	 3.338	ISI2	0	0	 0.000
 279.617	 9.993	T1	0	0	 0.000
 289.610	 1.290	JITTER2	0	0	 0.000
 290.900	 3.672	ISI3	0	0	 0.000
 294.572	 9.994	P2	0	0	 0.000
 304.566	 1.023	JITTER1	0	0	 0.000
 305.589	 4.006	ISI4	0	0	 0.000
 309.595	 10.014	T2	0	0	 0.000
 319.609	 1.291	JITTER2	0	0	 0.000
 320.900	 3.317	ISI2	0	0	 0.000
 324.217	 10.014	T1	0	0	 0.000
 334.231	 1.960	JITTER4	0	0	 0.000
 336.191	 3.671	ISI3	0	0	 0.000
 339.862	 2.992	END	0	0	 0.000
