onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 53.192	START	0	0	 0.000
 53.192	 9.993	P1	0	0	 0.000
 63.185	 1.980	JITTER4	0	0	 0.000
 65.165	 4.006	ISI4	0	0	 0.000
 69.171	 9.993	T1	0	0	 0.000
 79.164	 1.713	JITTER3	0	0	 0.000
 80.877	 3.317	ISI2	0	0	 0.000
 84.194	 10.013	P2	0	0	 0.000
 94.207	 1.003	JITTER1	0	0	 0.000
 95.210	 3.004	ISI1	0	0	 0.000
 98.214	 9.993	T1	0	0	 0.000
 108.207	 1.291	JITTER2	0	0	 0.000
 109.498	 3.672	ISI3	0	0	 0.000
 113.170	 9.993	T2	0	0	 0.000
 123.163	 1.023	JITTER1	0	0	 0.000
 124.186	 4.007	ISI4	0	0	 0.000
 128.193	 10.013	P1	0	0	 0.000
 138.206	 1.960	JITTER4	0	0	 0.000
 140.166	 3.003	ISI1	0	0	 0.000
 143.169	 9.993	T2	0	0	 0.000
 153.162	 1.291	JITTER2	0	0	 0.000
 154.453	 3.338	ISI2	0	0	 0.000
 157.791	 9.993	P1	0	0	 0.000
 167.784	 1.692	JITTER3	0	0	 0.000
 169.476	 3.004	ISI1	0	0	 0.000
 172.480	 9.992	P2	0	0	 0.000
 182.472	 1.291	JITTER2	0	0	 0.000
 183.763	 3.673	ISI3	0	0	 0.000
 187.436	 9.992	T2	0	0	 0.000
 197.428	 1.980	JITTER4	0	0	 0.000
 199.408	 3.318	ISI2	0	0	 0.000
 202.726	 9.993	P2	0	0	 0.000
 212.719	 1.311	JITTER2	0	0	 0.000
 214.030	 4.006	ISI1	0	0	 0.000
 218.036	 9.994	T1	0	0	 0.000
 228.030	 1.692	JITTER3	0	0	 0.000
 229.722	 3.672	ISI3	0	0	 0.000
 233.394	 10.013	T2	0	0	 0.000
 243.407	 1.003	JITTER1	0	0	 0.000
 244.410	 4.027	ISI4	0	0	 0.000
 248.437	 9.993	P1	0	0	 0.000
 258.430	 1.693	JITTER1	0	0	 0.000
 260.123	 3.337	ISI2	0	0	 0.000
 263.460	 9.993	P2	0	0	 0.000
 273.453	 1.024	JITTER2	0	0	 0.000
 274.477	 3.672	ISI1	0	0	 0.000
 278.149	 9.992	T1	0	0	 0.000
 288.141	 1.981	JITTER3	0	0	 0.000
 290.122	 3.317	ISI3	0	0	 0.000
 293.439	 10.013	P1	0	0	 0.000
 303.452	 1.291	JITTER4	0	0	 0.000
 304.743	 2.984	ISI4	0	0	 0.000
 307.727	 9.992	T2	0	0	 0.000
 317.719	 1.024	JITTER2	0	0	 0.000
 318.743	 3.672	ISI3	0	0	 0.000
 322.415	 9.993	T1	0	0	 0.000
 332.408	 1.712	JITTER4	0	0	 0.000
 334.120	 4.007	ISI4	0	0	 0.000
 338.127	 9.993	P2	0	0	 0.000
 348.120	 1.980	JITTER3	0	0	 0.000
 350.100	 2.983	ISI2	0	0	 0.000
 353.083	 3.109	END	0	0	 0.000
