onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 55.118	START	0	0	 0.000
 55.118	 9.992	P1	0	0	 0.000
 65.110	 1.981	JITTER4	0	0	 0.000
 67.091	 4.006	ISI4	0	0	 0.000
 71.097	 9.993	T1	0	0	 0.000
 81.090	 1.712	JITTER3	0	0	 0.000
 82.802	 3.318	ISI2	0	0	 0.000
 86.120	 10.013	P2	0	0	 0.000
 96.133	 1.003	JITTER1	0	0	 0.000
 97.136	 3.003	ISI1	0	0	 0.000
 100.139	 9.994	T1	0	0	 0.000
 110.133	 1.290	JITTER2	0	0	 0.000
 111.423	 3.672	ISI3	0	0	 0.000
 115.095	 9.994	T2	0	0	 0.000
 125.089	 1.023	JITTER1	0	0	 0.000
 126.112	 4.006	ISI4	0	0	 0.000
 130.118	 10.014	P1	0	0	 0.000
 140.132	 1.960	JITTER4	0	0	 0.000
 142.092	 3.003	ISI1	0	0	 0.000
 145.095	 9.993	T2	0	0	 0.000
 155.088	 1.291	JITTER2	0	0	 0.000
 156.379	 3.338	ISI2	0	0	 0.000
 159.717	 9.992	P1	0	0	 0.000
 169.709	 1.692	JITTER3	0	0	 0.000
 171.401	 3.004	ISI1	0	0	 0.000
 174.405	 9.993	P2	0	0	 0.000
 184.398	 1.291	JITTER2	0	0	 0.000
 185.689	 3.673	ISI3	0	0	 0.000
 189.362	 9.992	T2	0	0	 0.000
 199.354	 1.980	JITTER4	0	0	 0.000
 201.334	 3.317	ISI2	0	0	 0.000
 204.651	 9.994	P2	0	0	 0.000
 214.645	 1.311	JITTER2	0	0	 0.000
 215.956	 4.006	ISI4	0	0	 0.000
 219.962	 9.993	T1	0	0	 0.000
 229.955	 1.693	JITTER3	0	0	 0.000
 231.648	 3.672	ISI3	0	0	 0.000
 235.320	 10.013	T2	0	0	 0.000
 245.333	 1.003	JITTER1	0	0	 0.000
 246.336	 4.027	ISI4	0	0	 0.000
 250.363	 9.993	P1	0	0	 0.000
 260.356	 1.692	JITTER3	0	0	 0.000
 262.048	 3.338	ISI2	0	0	 0.000
 265.386	 9.992	T2	0	0	 0.000
 275.378	 1.025	JITTER1	0	0	 0.000
 276.403	 3.672	ISI3	0	0	 0.000
 280.075	 9.992	T1	0	0	 0.000
 290.067	 1.980	JITTER4	0	0	 0.000
 292.047	 3.318	ISI2	0	0	 0.000
 295.365	 10.013	P2	0	0	 0.000
 305.378	 1.291	JITTER2	0	0	 0.000
 306.669	 2.983	ISI1	0	0	 0.000
 309.652	 9.993	T1	0	0	 0.000
 319.645	 1.023	JITTER1	0	0	 0.000
 320.668	 3.672	ISI3	0	0	 0.000
 324.340	 9.994	P1	0	0	 0.000
 334.334	 1.712	JITTER3	0	0	 0.000
 336.046	 4.006	ISI4	0	0	 0.000
 340.052	 9.994	P2	0	0	 0.000
 350.046	 1.980	JITTER4	0	0	 0.000
 352.026	 2.983	ISI1	0	0	 0.000
 355.009	 3.126	END	0	0	 0.000
