onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 39.972	START	0	0	 0.000
 39.972	 9.994	P2	0	0	 0.000
 49.966	 1.712	JITTER3	0	0	 0.000
 51.678	 3.672	ISI3	0	0	 0.000
 55.350	 9.993	P1	0	0	 0.000
 65.343	 1.023	JITTER1	0	0	 0.000
 66.366	 2.983	ISI1	0	0	 0.000
 69.349	 9.994	T2	0	0	 0.000
 79.343	 1.980	JITTER4	0	0	 0.000
 81.323	 4.006	ISI4	0	0	 0.000
 85.329	 9.993	P1	0	0	 0.000
 95.322	 1.024	JITTER1	0	0	 0.000
 96.346	 3.337	ISI2	0	0	 0.000
 99.683	 9.993	T1	0	0	 0.000
 109.676	 1.291	JITTER2	0	0	 0.000
 110.967	 3.004	ISI1	0	0	 0.000
 113.971	 9.992	P2	0	0	 0.000
 123.963	 1.692	JITTER3	0	0	 0.000
 125.655	 3.338	ISI2	0	0	 0.000
 128.993	 9.993	T2	0	0	 0.000
 138.986	 1.980	JITTER4	0	0	 0.000
 140.966	 2.983	ISI1	0	0	 0.000
 143.949	 9.994	P1	0	0	 0.000
 153.943	 1.023	JITTER1	0	0	 0.000
 154.966	 3.672	ISI3	0	0	 0.000
 158.638	 9.993	T1	0	0	 0.000
 168.631	 1.713	JITTER3	0	0	 0.000
 170.344	 2.983	ISI1	0	0	 0.000
 173.327	 9.993	P2	0	0	 0.000
 183.320	 1.291	JITTER2	0	0	 0.000
 184.611	 4.026	ISI4	0	0	 0.000
 188.637	 9.993	T2	0	0	 0.000
 198.630	 1.693	JITTER3	0	0	 0.000
 200.323	 3.337	ISI2	0	0	 0.000
 203.660	 9.993	T1	0	0	 0.000
 213.653	 1.980	JITTER4	0	0	 0.000
 215.633	 2.984	ISI1	0	0	 0.000
 218.617	 9.992	P1	0	0	 0.000
 228.609	 1.023	JITTER1	0	0	 0.000
 229.632	 4.007	ISI4	0	0	 0.000
 233.639	 10.013	P2	0	0	 0.000
 243.652	 1.692	JITTER3	0	0	 0.000
 245.344	 3.672	ISI3	0	0	 0.000
 249.016	 9.994	T2	0	0	 0.000
 259.010	 1.291	JITTER2	0	0	 0.000
 260.301	 4.006	ISI4	0	0	 0.000
 264.307	 10.014	P1	0	0	 0.000
 274.321	 1.959	JITTER4	0	0	 0.000
 276.280	 3.338	ISI2	0	0	 0.000
 279.618	 9.993	T1	0	0	 0.000
 289.611	 1.291	JITTER2	0	0	 0.000
 290.902	 3.672	ISI3	0	0	 0.000
 294.574	 9.992	P2	0	0	 0.000
 304.566	 1.025	JITTER1	0	0	 0.000
 305.591	 4.006	ISI4	0	0	 0.000
 309.597	 10.013	T2	0	0	 0.000
 319.610	 1.291	JITTER2	0	0	 0.000
 320.901	 3.318	ISI2	0	0	 0.000
 324.219	 10.013	T1	0	0	 0.000
 334.232	 1.959	JITTER4	0	0	 0.000
 336.191	 3.673	ISI3	0	0	 0.000
 339.864	 2.992	END	0	0	 0.000
